Model,Sampler,Method,AUC,CV,Stability,Kuncheva,Cosine,I,Q,S(α=0.5)
XGB,SMOTE,Owen-Domain,0.6299883111111111,0.15400921974121734,0.8459907802587827,1.0,0.9759055945605827,0.9406321249397884,2.6453100228325406,0.4995129016096746
XGB,SMOTE,Owen-Data,0.6299883111111111,0.14956233248776737,0.8504376675122326,0.923943661971831,0.9826921863132344,0.919024505265766,3.2429746845729484,0.4744113438581383
XGB,SMOTE,Owen-Model,0.6299883111111111,0.15845511612094065,0.8415448838790593,0.16338028169014082,0.809758079092117,0.6048944148871056,1.6294208623542477,0.10948662174193528
XGB,SMOTE,R-Myerson,0.6299883111111111,0.10058931827970695,0.899410681720293,1.0,1.0,0.9664702272400976,,0.5295290082825006
XGB,SMOTETomek,SHAP,0.6281836711111111,0.7779414653778076,0.22205853462219238,0.8478873239436621,0.9885115623474121,0.686152458190918,,0.17435501801039113
XGB,SMOTETomek,Banzhaf,0.6281836711111111,0.20218811156865885,0.7978118884313412,0.5056338028169014,0.817604880389002,0.7070168572124148,,0.19859317681225339
XGB,SMOTETomek,Myerson,0.6281836711111111,0.7086753564320492,0.29132464356795085,0.6767605633802817,0.9885609217608328,0.6522153762363551,,0.13493033192961768
XGB,SMOTETomek,Owen-Domain,0.6281836711111111,0.1574167793013948,0.8425832206986053,1.0,0.9793828419072254,0.9406553542019436,2.6453100228325406,0.4700108671289499
XGB,SMOTETomek,Owen-Data,0.6281836711111111,0.16059598048582432,0.8394040195141756,0.923943661971831,0.9826948847950415,0.9153475220936826,3.2429746845729484,0.44061077499407036
XGB,SMOTETomek,Owen-Model,0.6281836711111111,0.15754562993586196,0.842454370064138,0.3345070422535212,0.8183604598178972,0.665107290711852,1.6459237874049508,0.14990686060869318
XGB,SMOTETomek,R-Myerson,0.6281836711111111,0.11821688836476232,0.8817831116352377,1.0,1.0,0.9605943705450792,,0.49317400947395174
XGB,CostSensitive,SHAP,0.6574544177777778,0.7133575677871704,0.2866424322128296,0.7908450704225353,0.9810488224029541,0.6861788034439087,,0.6533379133664751
XGB,CostSensitive,Banzhaf,0.6574544177777778,0.19887075421192532,0.8011292457880747,0.5246478873239436,0.6086426829793048,0.6448066053637743,,0.6052758577081637
XGB,CostSensitive,Myerson,0.6574544177777778,0.6784539489594533,0.3215460510405467,0.6197183098591549,0.8512203245859475,0.597494895161883,,0.5503138746728691
XGB,CostSensitive,Owen-Domain,0.6574544177777778,0.2004079504090034,0.7995920495909966,0.7718309859154928,0.9722125801658174,0.8478785385574354,2.6453100228325406,0.8411843907015096
XGB,CostSensitive,Owen-Data,0.6574544177777778,0.15248915043197778,0.8475108495680223,0.923943661971831,0.9828532480462459,0.9181025865286996,3.2429746845729484,0.922763621652921
XGB,CostSensitive,Owen-Model,0.6574544177777778,0.19390663877370537,0.8060933612262946,0.2014084507042254,0.760958120235478,0.5894866440553326,2.0702105459685125,0.5410106945599039
XGB,CostSensitive,R-Myerson,0.6574544177777778,0.17038759929757036,0.8296124007024297,1.0,1.0,0.9432041335674766,,0.9519240725564642
LGB,None,SHAP,0.6571640355555556,0.7391697082017171,0.2608302917982829,0.7908450704225353,0.9811603568986609,0.6776119063731596,,0.6386342792811492
LGB,None,Banzhaf,0.6571640355555556,0.20975144472132584,0.7902485552786742,0.5246478873239435,0.423993327192327,0.5796299232649815,,0.5248086730966378
LGB,None,Myerson,0.6571640355555556,0.6936978164715973,0.30630218352840266,0.6577464788732393,0.680704864141405,0.548251175514349,,0.48835600220016046
LGB,None,Owen-Domain,0.6571640355555556,0.26410371879750033,0.7358962812024996,0.6957746478873239,0.9141773124028089,0.7819494138308773,2.6453100228325406,0.759843093977659
LGB,None,Owen-Data,0.6571640355555556,0.2651817343244079,0.7348182656755922,0.923943661971831,0.98220042442761,0.8803207840250109,3.2429746845729484,0.874121050887205
LGB,None,Owen-Model,0.6571640355555556,0.1997498832122622,0.8002501167877378,0.3154929577464789,0.8176522217263954,0.6444650987535374,2.035187413389373,0.6001276543823727
LGB,None,R-Myerson,0.6571640355555556,0.11775859028457471,0.8822414097154253,1.0,1.0,0.9607471365718083,,0.9675522924425146
LGB,SMOTE,SHAP,0.6291018844444445,0.739265224381256,0.26073477561874403,0.8859154929577464,0.9944974640798322,0.7137159108854408,,0.2214000329984607
LGB,SMOTE,Banzhaf,0.6291018844444445,0.18062827185579935,0.8193717281442007,0.5436619718309859,0.9333146487721807,0.7654494495824558,,0.28149885132668573
LGB,SMOTE,Myerson,0.6291018844444445,0.6791704032796141,0.3208295967203859,0.6767605633802817,0.9946576487474538,0.6640826029493738,,0.1637410513821373
LGB,SMOTE,Owen-Domain,0.6291018844444445,0.16392291194289574,0.8360770880571042,1.0,0.971159967892623,0.9357456853165756,2.6453100228325406,0.4793318778533632
LGB,SMOTE,Owen-Data,0.6291018844444445,0.17483592981349752,0.8251640701865025,0.923943661971831,0.9826984622659474,0.9106020648080936,3.2429746845729484,0.4501225502273702
LGB,SMOTE,Owen-Model,0.6291018844444445,0.16975106371589269,0.8302489362841073,0.2774647887323944,0.8111679975208751,0.6396272408457921,1.300342930912648,0.13533127309842366
LGB,SMOTE,R-Myerson,0.6291018844444445,0.11438729869244957,0.8856127013075504,1.0,1.0,0.9618709004358501,,0.5096815233016392
LGB,SMOTETomek,SHAP,0.6282648266666666,0.7906309355447185,0.20936906445528147,0.8669014084507043,0.9926674982504419,0.6896459903854758,,0.17974138675905127
LGB,SMOTETomek,Banzhaf,0.6282648266666666,0.1720499261252466,0.8279500738747534,0.5816901408450703,0.9670340263640057,0.7922247470279431,,0.29890706177494886
LGB,SMOTETomek,Myerson,0.6282648266666666,0.7549181243036962,0.2450818756963038,0.6767605633802817,0.9933854737492872,0.6384093042752909,,0.12021976175847943
LGB,SMOTETomek,Owen-Domain,0.6282648266666666,0.15080099537124866,0.8491990046287513,1.0,0.9646138723159927,0.937937625648248,2.6453100228325406,0.46818161829759597
LGB,SMOTETomek,Owen-Data,0.6282648266666666,0.1587792139609954,0.8412207860390046,0.923943661971831,0.9826945603302889,0.9159530027803748,3.2429746845729484,0.4426420961804459
LGB,SMOTETomek,Owen-Model,0.6282648266666666,0.20462434018526693,0.795375659814733,0.33450704225352107,0.724344353611083,0.6180756852264457,1.3168982629907433,0.09659820970635989
LGB,SMOTETomek,R-Myerson,0.6282648266666666,0.1022347109970497,0.8977652890029503,1.0,1.0,0.9659217630009833,,0.500690772498006
LGB,CostSensitive,SHAP,0.6571640355555556,0.7391697082017171,0.2608302917982829,0.7908450704225353,0.9811603568986609,0.6776119063731596,,0.6386342792811492
LGB,CostSensitive,Banzhaf,0.6571640355555556,0.2096294908858873,0.7903705091141127,0.5816901408450703,0.5131940455321315,0.6284182318304381,,0.5814860194925445
LGB,CostSensitive,Myerson,0.6571640355555556,0.6936978164715973,0.30630218352840266,0.6577464788732393,0.680704864141405,0.548251175514349,,0.48835600220016046
LGB,CostSensitive,Owen-Domain,0.6571640355555556,0.26410371879750033,0.7358962812024996,0.6957746478873239,0.9141773124028089,0.7819494138308773,2.6453100228325406,0.759843093977659
LGB,CostSensitive,Owen-Data,0.6571640355555556,0.2651817343244079,0.7348182656755922,0.923943661971831,0.98220042442761,0.8803207840250109,3.2429746845729484,0.874121050887205
LGB,CostSensitive,Owen-Model,0.6571640355555556,0.1997498832122622,0.8002501167877378,0.3154929577464789,0.8176522217263954,0.6444650987535374,2.035187413389373,0.6001276543823727
LGB,CostSensitive,R-Myerson,0.6571640355555556,0.11775859028457471,0.8822414097154253,1.0,1.0,0.9607471365718083,,0.9675522924425146
